"File","CountDeclMethodPrivate","AvgLineCode","CountLine","MaxCyclomatic","CountDeclMethodDefault","AvgEssential","CountDeclClassVariable","SumCyclomaticStrict","AvgCyclomatic","AvgLine","CountDeclClassMethod","AvgLineComment","AvgCyclomaticModified","CountDeclFunction","CountLineComment","CountDeclClass","CountDeclMethod","SumCyclomaticModified","CountLineCodeDecl","CountDeclMethodProtected","CountDeclInstanceVariable","MaxCyclomaticStrict","CountDeclMethodPublic","CountLineCodeExe","SumCyclomatic","SumEssential","CountStmtDecl","CountLineCode","CountStmtExe","RatioCommentToCode","CountLineBlank","CountStmt","MaxCyclomaticModified","CountSemicolon","AvgLineBlank","CountDeclInstanceMethod","AvgCyclomaticStrict","PercentLackOfCohesion","MaxInheritanceTree","CountClassDerived","CountClassCoupled","CountClassBase","CountInput_Max","CountInput_Mean","CountInput_Min","CountOutput_Max","CountOutput_Mean","CountOutput_Min","CountPath_Max","CountPath_Mean","CountPath_Min","MaxNesting_Max","MaxNesting_Mean","MaxNesting_Min","COMM","ADEV","DDEV","Added_lines","Del_lines","OWN_LINE","OWN_COMMIT","MINOR_COMMIT","MINOR_LINE","MAJOR_COMMIT","MAJOR_LINE","HeuBug","HeuBugCount","RealBug","RealBugCount"
"activemq-core/src/test/java/org/apache/activemq/test/JmsResourceProvider.java",0,3,258,2,0,1,0,27,1,8,0,4,1,22,129,1,22,26,45,0,7,2,22,39,26,22,45,104,31,1.24,26,76,2,49,0,22,1,85,1,0,1,1,7,3,1,4,1.63636363636364,1,2,1.18181818181818,1,3,0.36,0,0,0,0,0,0,0.589147286821705,0,0,2,0,2,"FALSE",0,"TRUE",1
"activemq-core/src/test/java/org/apache/activemq/test/JmsSendReceiveTestSupport.java",0,8,254,6,0,1,1,33,2,12,0,2,2,14,62,1,14,32,67,12,17,6,2,79,32,14,73,158,59,0.39,34,132,6,99,1,14,2,89,3,3,0,2,9,4.92857142857143,1,12,3.57142857142857,0,12,2.85714285714286,1,3,1.1875,0,1,1,1,1,1,0.633858267716535,1,0,2,1,2,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveTest.java",0,10,118,4,0,1,1,10,2,15,0,3,2,5,34,1,5,10,17,5,1,4,0,39,10,5,17,65,36,0.52,19,53,4,43,2,5,2,30,4,11,0,1,24,8.6,2,26,7.2,1,4,2,1,1,0.714285714285714,0,0,0,0,0,0,0.644067796610169,0,0,3,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithEmbeddedBrokerAndUserIDTest.java",0,6,63,2,0,1,1,4,1,7,0,0,1,3,20,1,3,4,19,3,1,2,0,13,4,3,20,32,8,0.62,11,28,2,24,1,3,1,50,6,0,2,1,3,1.66666666666667,1,7,4,2,2,1.33333333333333,1,1,0.6,0,0,0,0,0,0,0.571428571428571,0,0,3,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithTwoConnectionsAndByteSelectorTest.java",0,3,37,1,0,1,0,2,1,3,0,0,1,2,19,1,2,2,7,2,0,1,0,2,2,2,7,12,2,1.58,6,9,1,6,0,2,1,0,5,0,0,1,2,1.5,1,2,1.5,1,1,1,1,0,0,0,0,0,0,0,0,0.783783783783784,0,0,2,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithTwoConnectionsAndEmbeddedBrokerTest.java",0,4,69,2,0,1,0,7,1,7,0,2,1,5,30,1,5,7,12,5,2,2,0,13,7,5,12,31,11,0.97,9,23,2,15,0,5,1,60,5,3,2,1,4,1.8,1,3,2.2,1,2,1.4,1,1,0.571428571428571,0,0,0,0,0,0,0.826086956521739,0,0,2,0,1,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithTwoConnectionsTest.java",0,8,133,3,0,1,1,8,1,14,0,3,1,6,45,1,6,8,20,6,3,3,0,39,8,6,20,66,37,0.68,23,57,3,49,2,6,1,66,4,12,1,1,21,6.33333333333333,1,25,5.66666666666667,1,2,1.16666666666667,1,1,0.375,0,0,0,0,0,0,0.714285714285714,0,0,3,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/test/message/NestedMapAndListPropertyTest.java",0,20,92,1,0,1,1,2,1,25,0,0,1,2,21,1,2,2,20,2,0,1,0,37,2,2,20,53,30,0.4,18,50,1,47,5,2,1,50,6,0,0,1,4,3.5,3,7,6.5,6,1,1,1,0,0,0,0,0,0,0,0,0.717391304347826,0,0,2,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/test/message/NestedMapMessageTest.java",0,21,95,1,0,1,1,2,1,27,0,0,1,2,19,1,2,2,22,2,0,1,0,39,2,2,22,56,31,0.34,20,53,1,50,6,2,1,50,6,0,0,1,4,3.5,3,8,7.5,7,1,1,1,0,0,0,0,0,0,0,0,0.673684210526316,0,0,2,0,1,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/test/retroactive/DummyMessageQuery.java",0,5,50,2,0,1,2,3,2,5,0,0,2,2,20,1,2,3,14,0,0,2,2,8,3,2,15,23,6,0.87,7,21,2,17,0,2,2,50,1,0,3,2,3,1.5,0,3,2,1,2,1.5,1,1,0.8,0,0,0,0,0,0,0.44,0,0,3,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/test/retroactive/RetroactiveConsumerTestWithDestinationBasedBufferTest.java",0,3,27,1,0,1,0,1,1,3,0,0,1,1,20,1,1,1,3,1,0,1,0,1,1,1,3,6,1,3.33,1,4,1,2,0,1,1,0,6,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.407407407407407,0,0,3,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/test/retroactive/RetroactiveConsumerTestWithLastImagePolicyWithWildcardTest.java",0,3,48,1,0,1,0,4,1,3,0,0,1,4,19,1,4,4,13,4,1,1,0,6,4,4,13,22,4,0.86,7,17,1,12,0,4,1,75,6,0,2,1,4,1.75,0,4,2.75,1,1,1,1,0,0,0,1,1,1,2,3,0.833333333333333,1,0,2,1,1,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/test/retroactive/RetroactiveConsumerTestWithSimpleMessageListTest.java",0,5,123,3,0,1,1,13,1,6,0,0,1,10,22,1,10,13,39,9,3,3,1,38,13,10,40,83,31,0.27,19,71,3,57,0,10,1,80,5,3,4,1,4,1.8,0,14,3.3,0,4,1.4,1,1,0.333333333333333,0,0,0,0,0,0,0.739837398373984,0,0,3,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/test/retroactive/RetroactiveConsumerTestWithTimePolicyTest.java",0,3,27,1,0,1,0,1,1,3,0,0,1,1,20,1,1,1,3,1,0,1,0,1,1,1,3,6,1,3.33,1,4,1,2,0,1,1,0,6,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.407407407407407,0,0,3,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/test/retroactive/RetroactiveConsumerWithMessageQueryTest.java",0,6,109,3,0,1,1,10,1,7,0,0,1,7,22,1,7,10,36,6,3,3,1,33,10,7,37,71,25,0.31,17,62,3,51,0,7,1,75,5,0,5,1,7,1.71428571428571,0,15,4.14285714285714,0,4,1.57142857142857,1,1,0.444444444444444,0,0,0,0,0,0,0.697247706422018,0,0,3,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/test/rollback/CloseRollbackRedeliveryQueueTest.java",0,10,134,2,0,1,1,10,1,11,0,0,1,8,19,2,8,10,37,4,2,2,4,60,10,8,39,93,44,0.2,22,83,2,72,1,8,1,57,5,0,1,2,4,2.5,1,11,5.625,1,2,1.25,1,2,0.5,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/test/rollback/DelegatingTransactionalMessageListener.java",1,7,70,2,0,1,1,7,2,7,0,0,2,4,16,1,4,7,21,0,4,2,3,20,7,4,21,45,13,0.36,9,34,2,26,0,4,2,55,1,0,0,2,8,4,1,6,3,1,2,1.75,1,1,0.833333333333333,0,0,0,0,0,0,0.885714285714286,0,0,2,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/test/rollback/RollbacksWhileConsumingLargeQueueTest.java",0,10,168,6,0,2,1,22,2,12,0,0,2,9,21,2,9,22,40,3,6,6,6,66,22,14,42,116,49,0.18,31,91,6,68,1,9,2,67,5,0,1,2,8,3.44444444444444,1,11,4.55555555555556,1,11,3.55555555555556,1,2,0.916666666666667,0,0,0,0,0,0,0.80952380952381,0,0,2,0,1,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/test/TemporaryDestinationToFromNameTest.java",0,8,58,1,0,1,1,2,1,11,0,0,1,2,19,1,2,2,20,0,0,1,2,13,2,2,20,27,4,0.7,12,24,1,21,3,2,1,0,6,0,0,1,3,3,3,6,6,6,1,1,1,0,0,0,0,0,0,0,0,0.810344827586207,0,0,2,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/test/TestSupport.java",0,4,249,3,0,1,1,26,1,10,0,5,1,18,113,1,18,26,39,15,2,3,3,45,26,18,42,106,41,1.07,31,83,3,56,0,18,1,96,2,16,4,1,24,6.44444444444444,0,4,2.11111111111111,1,3,1.44444444444444,1,1,0.45,0,0,0,0,0,0,0.666666666666667,0,0,2,0,1,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/TestSupport.java",0,4,142,3,0,1,0,22,1,5,2,0,1,15,33,1,15,22,35,10,2,3,5,36,22,15,36,90,31,0.37,20,67,3,44,0,13,1,93,2,15,4,1,15,4.13333333333333,0,4,2.33333333333333,1,4,1.53333333333333,1,2,0.588235294117647,0,0,0,0,0,0,0.753521126760563,0,0,3,0,0,"TRUE",1,"TRUE",3
"activemq-core/src/test/java/org/apache/activemq/thread/PooledTaskRunnerTest.java",0,11,164,3,0,1,0,19,1,13,0,0,1,13,17,8,13,19,46,2,3,3,11,71,19,13,46,117,43,0.15,30,89,3,68,2,13,1,50,2,0,2,3,2,0.923076923076923,0,8,3.53846153846154,0,4,1.53846153846154,1,2,0.5,0,0,0,0,0,0,0.551515151515152,0,0,3,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/thread/TaskRunnerTest.java",0,15,112,4,0,1,1,13,2,17,1,1,2,6,23,3,6,13,28,0,0,4,6,49,13,6,31,76,31,0.3,13,62,4,49,0,5,2,75,2,0,2,2,4,0.666666666666667,0,9,3.83333333333333,1,5,2.33333333333333,1,2,1,0,0,0,0,0,0,0.526785714285714,0,0,3,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/TimeStampTest.java",0,33,95,1,0,1,0,3,1,61,0,17,1,1,33,1,1,1,26,0,0,3,1,31,1,1,26,48,18,0.69,17,44,1,42,14,1,3,0,2,0,5,1,2,2,2,24,24,24,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/discovery/DiscoveryNetworkReconnectTest.java",2,9,202,2,1,1,1,14,1,11,0,0,1,12,27,7,12,13,57,0,12,2,9,83,13,12,56,147,59,0.18,31,115,2,100,1,12,1,75,2,0,8,2,7,2.83333333333333,1,16,4.66666666666667,2,2,1.08333333333333,1,0,0,0,5,5,1,268,66,1,1,0,1,1,0,"TRUE",1,"TRUE",2
"activemq-core/src/test/java/org/apache/activemq/transport/discovery/DiscoveryTransportBrokerTest.java",0,8,162,2,0,1,1,12,1,10,2,1,1,10,26,1,10,12,56,6,1,2,4,62,12,10,56,110,40,0.24,29,96,2,83,1,8,1,90,6,1,12,1,4,1.1,0,22,4.6,1,2,1.2,1,1,0.333333333333333,0,1,1,1,1,1,0.549382716049383,1,0,2,1,3,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/discovery/DiscoveryTransportNoBrokerTest.java",1,17,116,5,0,1,1,10,3,18,0,2,3,4,25,1,4,10,39,0,0,5,3,53,10,4,40,82,30,0.3,14,70,5,57,0,4,3,25,4,0,3,1,2,1.75,1,17,8.75,3,12,4.25,1,2,1.33333333333333,0,1,1,1,50,0,0.706896551724138,1,0,2,1,0,"FALSE",0,"TRUE",4
"activemq-core/src/test/java/org/apache/activemq/transport/discovery/RendezvousDiscoverTransportTest.java",0,3,29,1,0,1,0,1,1,3,0,1,1,1,21,1,1,1,3,1,0,1,0,1,1,1,3,6,1,3.5,3,4,1,2,0,1,1,0,7,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.758620689655172,0,0,2,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/failover/AMQ1925Test.java",4,23,400,12,0,1,4,40,3,27,0,1,3,13,32,3,13,38,103,2,4,14,7,228,38,19,94,311,159,0.1,59,253,12,208,3,13,3,56,2,0,9,2,8,4.46153846153846,1,20,11.1538461538462,1,516,42,1,4,1.52941176470588,0,1,1,1,1,2,0.97,1,0,1,1,2,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/failover/BadConnectionTest.java",0,4,77,2,0,1,1,10,1,5,0,0,1,8,20,2,8,10,17,3,1,2,5,17,10,8,21,44,10,0.45,14,31,2,20,0,8,1,50,2,0,4,2,3,0.75,0,4,1.25,0,2,1.25,1,1,0.363636363636364,0,0,0,0,0,0,0.532467532467532,0,0,3,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/failover/FailoverConsumerTest.java",0,28,119,6,0,2,2,7,4,39,0,7,4,2,30,1,2,7,28,1,0,6,1,51,7,4,30,74,40,0.41,17,70,6,63,4,2,4,50,6,0,3,1,4,2,0,20,10.5,1,12,6.5,1,2,1.5,0,0,0,0,0,0,0.663865546218487,0,0,2,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/failover/FailoverRandomTest.java",1,10,77,2,0,1,0,6,1,11,0,0,1,4,17,1,4,5,19,0,2,3,3,32,5,4,18,49,21,0.35,12,39,2,33,0,4,2,25,2,0,4,1,2,1.5,0,11,5.75,1,2,1.25,1,1,0.5,0,2,2,1,78,1,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/failover/FailoverTimeoutTest.java",0,27,73,2,0,1,1,2,2,35,0,1,2,1,17,1,1,2,23,0,0,2,1,25,2,1,22,41,14,0.41,16,36,2,33,8,1,2,0,2,0,2,1,3,3,3,13,13,13,2,2,2,1,1,1,1,1,1,16,0,0.780821917808219,1,0,2,1,0,"FALSE",0,"TRUE",1
"activemq-core/src/test/java/org/apache/activemq/transport/failover/FailoverTransportBrokerTest.java",0,9,140,2,0,1,1,8,1,12,2,1,1,7,26,1,7,8,49,3,2,2,4,51,8,7,49,92,33,0.28,25,82,2,73,1,5,1,85,6,0,13,1,5,1.71428571428571,0,21,5.28571428571429,1,2,1.14285714285714,1,1,0.333333333333333,0,0,0,0,0,0,0.507142857142857,0,0,3,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/failover/FailoverUriTest.java",0,4,45,1,0,1,0,4,1,4,1,0,1,4,16,1,4,4,8,0,0,1,4,9,4,4,8,22,7,0.73,7,15,1,10,0,3,1,0,6,0,0,1,0,0,0,2,1.25,1,1,1,1,0,0,0,0,0,0,0,0,0.488888888888889,0,0,2,0,1,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/failover/ReconnectTest.java",0,10,248,11,0,1,3,34,2,11,0,0,2,15,26,3,15,34,61,2,11,11,13,104,34,19,74,184,87,0.14,40,161,11,125,1,15,2,68,2,0,6,2,9,3.2,0,13,3.93333333333333,0,145,11.2666666666667,1,4,1.21052631578947,0,0,0,0,0,0,0.975806451612903,0,0,1,0,2,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/failover/SlowConnectionTest.java",0,14,87,6,0,1,0,11,4,17,0,0,4,3,18,3,3,11,21,0,0,6,3,30,11,3,24,51,21,0.35,20,45,6,30,3,3,4,0,2,0,2,2,1,0.333333333333333,0,11,6.33333333333333,1,18,7.66666666666667,2,2,1.71428571428571,1,1,1,1,87,0,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/fanout/FanoutTransportBrokerTest.java",0,10,203,2,0,1,1,12,1,14,2,2,1,11,36,3,11,12,64,3,2,2,8,87,12,11,66,134,52,0.27,36,118,2,105,1,9,1,77,6,0,13,2,5,2,0,23,5.54545454545455,1,2,1.09090909090909,1,1,0.2,0,0,0,0,0,0,0.738916256157635,0,0,2,0,2,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/multicast/MulticastTransportTest.java",0,7,63,1,0,1,1,2,1,10,0,1,1,2,24,1,2,2,18,2,1,1,0,13,2,2,18,28,7,0.86,12,25,1,22,1,2,1,25,4,0,6,1,2,1.5,1,7,6.5,6,1,1,1,0,0,0,0,0,0,0,0,0.777777777777778,0,0,2,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/nio/NIOJmsDurableTopicSendReceiveTest.java",0,5,56,2,0,1,0,7,1,5,0,0,1,5,17,1,5,7,13,5,1,2,0,14,7,5,13,33,12,0.52,7,25,2,17,0,5,1,60,6,0,2,1,2,1,0,4,2.8,1,2,1.4,1,1,0.571428571428571,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/nio/NIOJmsSendAndReceiveTest.java",0,5,59,2,0,1,0,7,1,5,0,0,1,5,20,1,5,7,13,5,1,2,0,14,7,5,13,33,12,0.61,7,25,2,17,0,5,1,60,5,1,2,1,3,1.4,0,4,2.8,1,2,1.4,1,1,0.571428571428571,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/nio/NIOPersistentSendAndReceiveTest.java",0,5,38,1,0,1,0,2,1,5,0,0,1,2,16,1,2,2,8,2,1,1,0,7,2,2,8,17,6,0.94,5,14,1,11,0,2,1,100,6,0,1,1,1,0.5,0,4,3.5,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/nio/NIOTransportBrokerTest.java",0,3,37,1,0,1,0,3,1,3,2,0,1,3,17,1,3,3,8,1,0,1,2,3,3,3,8,15,3,1.13,6,11,1,7,0,1,1,0,7,0,0,1,1,0.333333333333333,0,2,1.66666666666667,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/peer/PeerTransportTest.java",0,9,156,6,0,1,3,20,2,11,0,0,2,8,25,1,8,19,50,7,6,7,1,54,19,8,56,108,43,0.23,24,99,6,79,1,8,3,79,2,0,11,1,8,3.5,1,21,5.25,1,12,3.375,1,3,1.4,0,0,0,0,0,0,0.544871794871795,0,0,3,0,1,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/QueueClusterTest.java",0,3,33,1,0,1,0,2,1,3,0,0,1,2,19,1,2,2,4,2,0,1,0,3,2,2,4,10,3,1.9,4,7,1,4,0,2,1,0,3,0,0,1,2,1,0,2,1.5,1,1,1,1,0,0,0,0,0,0,0,0,0.575757575757576,0,0,2,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/reliable/DropCommandStrategy.java",0,1,33,1,1,1,0,1,1,5,0,4,1,1,24,1,1,1,4,0,0,1,0,0,1,1,4,5,0,4.8,4,4,1,3,0,1,1,0,0,1,0,0,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.787878787878788,0,0,2,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/reliable/ReliableTransportTest.java",0,7,133,4,0,1,1,15,2,8,0,0,2,10,20,1,10,15,37,3,3,4,7,47,15,10,39,84,32,0.24,30,71,4,55,1,10,2,77,2,0,8,1,11,2.4,0,15,3.2,1,6,1.7,1,2,0.666666666666667,0,0,0,0,0,0,0.691729323308271,0,0,2,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/reliable/UnreliableCommandDatagramChannel.java",0,7,59,2,0,1,1,3,2,8,0,0,2,2,20,1,2,3,19,1,1,2,1,9,3,2,17,31,7,0.65,8,24,2,20,0,2,2,25,3,0,6,1,9,7.5,6,6,4.5,3,2,1.5,1,1,0.75,0,0,0,0,0,0,0.677966101694915,0,0,2,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/reliable/UnreliableCommandDatagramSocket.java",0,8,57,3,0,1,1,5,2,9,0,0,2,2,20,1,2,4,17,1,1,4,1,10,4,2,16,30,7,0.67,7,23,3,18,0,2,3,25,3,0,5,1,7,6.5,6,5,4,3,3,2,1,2,1.5,0,0,0,0,0,0,0.701754385964912,0,0,2,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/reliable/UnreliableUdpTransport.java",0,3,68,1,0,1,0,7,1,3,0,0,1,7,22,1,7,7,18,1,1,1,6,8,7,7,17,34,7,0.65,12,24,1,16,0,7,1,57,5,0,4,1,3,1.71428571428571,1,9,2.71428571428571,1,1,1,1,0,0,0,0,0,0,0,0,0.838235294117647,0,0,2,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/reliable/UnreliableUdpTransportTest.java",0,7,80,2,0,1,1,5,1,8,0,0,1,4,20,2,4,5,28,3,1,2,1,24,5,4,28,47,12,0.43,13,40,2,34,1,4,1,50,4,0,11,2,3,2.5,2,10,6,1,2,1.25,1,1,0.428571428571429,0,0,0,0,0,0,0.8,0,0,2,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/stomp/SamplePojo.java",0,3,54,1,0,1,0,6,1,3,0,0,1,6,16,1,6,6,15,0,2,1,6,6,6,6,12,28,6,0.57,10,18,1,11,0,6,1,50,1,0,0,2,7,2.16666666666667,0,3,1.33333333333333,1,1,1,1,0,0,0,1,1,1,2,0,1,1,0,1,1,0,"FALSE",0,"TRUE",2
"activemq-core/src/test/java/org/apache/activemq/transport/stomp/StompNIOTest.java",0,5,36,1,0,1,0,1,1,5,0,1,1,1,20,1,1,1,8,1,0,1,0,3,1,1,8,13,3,1.54,4,11,1,9,0,1,1,0,5,0,0,1,0,0,0,3,3,3,1,1,1,0,0,0,2,2,2,36,6,1,0.5,0,1,2,0,"FALSE",0,"TRUE",2
"activemq-core/src/test/java/org/apache/activemq/transport/stomp/StompSslTest.java",0,7,47,1,0,1,0,2,1,7,0,0,1,2,20,1,2,2,10,2,0,1,0,11,2,2,10,23,10,0.87,5,20,1,17,0,2,1,0,5,0,0,1,1,0.5,0,4,4,4,1,1,1,0,0,0,0,0,0,0,0,0.723404255319149,0,0,3,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/stomp/StompSubscriptionRemoveTest.java",0,22,169,6,0,2,4,13,3,28,0,3,3,4,35,1,4,13,45,3,1,6,1,78,13,9,47,114,56,0.31,25,103,6,89,3,4,3,75,2,0,5,1,7,3.25,1,27,10.5,3,12,5,1,3,1.83333333333333,0,0,0,0,0,0,0.479289940828402,0,0,3,0,2,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/stomp/StompTest.java",2,13,1068,5,0,1,1,61,1,19,0,0,1,48,46,1,48,60,208,6,11,5,40,587,60,48,208,726,426,0.06,298,634,5,573,5,48,1,82,4,2,16,1,33,4.4375,1,18,9.02083333333333,1,16,1.5625,1,2,0.22,0,10,10,2,121,49,0.493445692883895,0.8,0,6,2,1,"TRUE",3,"TRUE",7
"activemq-core/src/test/java/org/apache/activemq/transport/StubTransport.java",0,2,51,1,0,1,0,5,1,2,0,0,1,5,20,1,5,5,12,2,1,1,3,4,5,5,12,21,3,0.95,10,15,1,9,0,5,1,60,3,0,1,1,2,0.6,0,1,0.6,0,1,1,1,0,0,0,0,0,0,0,0,0.647058823529412,0,0,2,0,0,"FALSE",0,"TRUE",2
"activemq-core/src/test/java/org/apache/activemq/transport/StubTransportListener.java",0,2,54,1,0,1,0,6,1,2,0,0,1,6,20,1,6,6,13,0,2,1,6,6,6,6,13,24,4,0.83,10,17,1,10,0,6,1,66,1,0,0,2,3,1.5,0,1,0.666666666666667,0,1,1,1,0,0,0,0,0,0,0,0,0.796296296296296,0,0,2,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/tcp/InactivityMonitorTest.java",2,8,251,5,0,1,1,35,2,10,0,1,2,23,41,5,23,35,41,2,11,5,19,103,35,23,54,172,75,0.24,41,129,5,93,0,23,2,85,4,0,7,2,6,1.91304347826087,0,12,2.73913043478261,0,9,1.69565217391304,1,2,0.620689655172414,0,0,0,0,0,0,0.98804780876494,0,0,1,0,2,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/tcp/SslBrokerServiceTest.java",3,8,123,3,0,1,0,12,1,9,3,0,1,8,18,1,8,11,46,3,0,3,2,43,11,8,43,84,26,0.21,22,69,3,57,1,5,2,0,7,0,6,1,5,1.5,0,10,4.5,1,3,1.375,1,1,0.4,0,1,1,1,3,1,0.975609756097561,1,0,1,1,1,"TRUE",2,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/tcp/SslContextBrokerServiceTest.java",0,6,69,1,0,1,0,3,1,7,0,0,1,3,20,1,3,3,20,2,3,1,1,12,3,3,19,35,11,0.57,15,30,1,26,1,3,1,33,2,0,3,1,2,1.66666666666667,1,12,7,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/tcp/SslContextNBrokerServiceTest.java",3,8,138,5,0,1,1,15,2,8,0,0,2,9,17,2,9,15,47,2,3,5,4,48,15,11,47,98,32,0.17,23,79,5,61,0,9,2,72,2,0,3,2,5,1.44444444444444,0,18,4.66666666666667,0,7,1.88888888888889,1,3,1,0,0,0,0,0,0,0.985507246376812,0,0,1,0,1,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/tcp/SslSocketHelper.java",1,6,44,1,0,1,0,2,1,6,1,0,1,2,19,1,2,2,13,0,0,1,1,7,2,2,12,19,3,1,6,15,1,12,0,1,1,0,1,0,3,1,3,1.5,0,6,3.5,1,1,1,1,0,0,0,0,0,0,0,0,0.75,0,0,2,0,0,"FALSE",0,"FALSE",0
"activemq-core/src/test/java/org/apache/activemq/transport/tcp/SslTransportBrokerTest.java",0,4,55,1,0,1,4,4,1,5,2,0,1,4,18,1,4,4,13,2,0,1,2,15,4,4,13,29,11,0.62,9,24,1,19,0,2,1,75,7,0,0,1,4,1.25,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0.636363636363636,0,0,3,0,0,"FALSE",0,"FALSE",0
